Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
3420	-183.6423	-246.1752	62.5329	0.0434804	0.0575342	0.000664429	0.0751814	0.113106	0.0451571	0.00618241	0.0510911	0.0147437	0.0268938	0.0104456	0.0255622	0.0660888	0.00118122	0.00374505	0.00382741	0.0164638	0.0372975	0.0103826	0.0149344	0.0128272	0.118233	0.00873643	0.0109352	0.0575623	0.0386955	0.00517347	0.0751426	0.00965345	0.0246274	0.0542666	0.0736453	0.00447443	0.00209366	0.00366254	0.0178357	0.000502249	0.0443402	0.0092033	0.0517207	0.00798242	0.0315062	0.0102497	0.0056119	0.0115922	0.0295878	0.0109698	0.102978	1.22426	0.9434275	1.056573	0.0254261	0.166821	0.571948	1.74841	5.99445	39.3297	2.655095	1.11993	0.02102861	0.0320937	0.0424671	0.000490428	0.0554928	0.0834857	0.0333314	0.00456336	0.0377113	0.0108826	0.0198508	0.00771009	0.0188679	0.0487814	0.000871884	0.00276429	0.00282509	0.0121523	0.02753	0.00766362	0.0110234	0.00946802	0.0872699	0.00644853	0.00807149	0.0424879	0.0285619	0.00381864	0.0554642	0.0071254	0.018178	0.0400552	0.054359	0.00330266	0.00154537	0.00270339	0.0131649	0.00037072	0.0327284	0.00679314	0.0381761	0.00589198	0.0232553	0.00756548	0.00414225	0.00855643	0.0218393	0.00809704	0.528286	0.471714	1.354794
3456	-173.9882	-236.2742	62.28591	0.0288453	0.0751764	0.0119937	0.0248539	0.159238	0.0573015	0.0487003	0.0294959	0.0341699	0.0360534	0.114271	0.00775341	0.0238841	0.000412303	0.0111901	0.00515979	0.0783625	0.0302728	0.0063557	0.0553453	0.00378344	0.134363	0.0324662	0.00412929	0.206738	0.0190431	0.00740358	0.0788565	0.0203679	0.0188698	0.0673614	0.00140161	0.0156052	0.00605605	0.0373515	0.00937006	0.036052	0.0724784	0.000836621	0.0311148	0.0283015	0.0622521	0.00985383	0.0114063	0.00556189	0.0125864	0.0205906	0.292726	1.17682	1.025315	0.9746846	0.0423224	0.213882	0.618055	1.61798	4.67547	23.6282	2.286662	0.9506193	0.06218586	0.0160874	0.0419269	0.00668903	0.0138614	0.088809	0.0319578	0.0271608	0.0164503	0.019057	0.0201075	0.0637306	0.00432418	0.0133205	0.000229947	0.00624085	0.00287768	0.0437038	0.0168835	0.00354466	0.0308668	0.00211008	0.0749358	0.0181068	0.00230296	0.115301	0.0106206	0.00412908	0.0439793	0.0113594	0.0105239	0.0375684	0.000781695	0.00870322	0.00337754	0.0208315	0.00522581	0.0201067	0.0404222	0.000466595	0.0173531	0.0157841	0.0347188	0.00549561	0.00636144	0.00310194	0.00701959	0.0114837	0.487342	0.512658	1.793035
3492	-179.5423	-240.3558	60.81348	0.0342919	0.0119991	0.0139827	0.0106044	0.0425852	0.0145709	0.0443355	0.0263581	0.027451	0.0251061	0.0179442	0.0332842	0.0441809	0.000278182	0.00498283	0.00890251	0.00548024	0.0321305	0.00485468	0.0119566	0.0119114	0.00603956	0.0080879	0.00922911	0.0170671	0.00746876	0.00657947	0.0353714	0.0293223	0.0184476	0.00724612	0.0324292	0.0247949	0.059257	0.0329564	0.035299	0.0156162	0.0129551	0.00420689	0.0422139	0.0191225	0.0351588	0.00651966	0.0144005	0.000801787	0.0108794	0.013238	0.965405	1.00865	1.351689	0.6483106	0.00129997	0.0391253	0.363808	2.7487	25.5589	769.249	4.805093	0.4796298	0.2392817	0.0367978	0.012876	0.0150046	0.0113793	0.0456971	0.0156357	0.0475754	0.0282842	0.029457	0.0269408	0.0192555	0.0357165	0.0474095	0.00029851	0.00534696	0.00955307	0.00588072	0.0344785	0.00520945	0.0128304	0.0127819	0.00648091	0.00867894	0.00990355	0.0183144	0.00801455	0.00706028	0.0379562	0.0314651	0.0197957	0.00777565	0.034799	0.0266068	0.0635873	0.0353648	0.0378785	0.0167574	0.0139019	0.00451431	0.0452987	0.0205199	0.0377281	0.0069961	0.0154528	0.000860379	0.0116744	0.0142054	0.324155	0.675845	0.9318997
3528	-173.5921	-234.4751	60.88295	0.00827233	0.00895606	0.0110245	0.0441544	0.0468724	0.0188788	0.0224987	0.000719232	0.0154251	0.0136688	0.0535964	0.0190085	0.0706643	0.00398702	0.00458471	0.00256276	0.00738212	0.0152015	0.000493592	0.0121847	0.0222862	0.00754887	0.0031058	0.0166194	0.012335	0.00932265	0.0453371	0.0921142	0.0383023	0.011226	0.0126097	0.00235634	0.00894711	0.0543214	0.017061	0.0149368	0.0122329	0.0115106	0.0121879	0.0106831	0.0174409	0.0560637	0.00396814	0.0160458	0.081201	0.00255157	0.00460483	1.18505	0.953739	1.315736	0.6842642	0.00212553	0.0497278	0.392069	2.55057	20.1095	470.471	4.449573	0.520062	0.3106317	0.00846658	0.00916638	0.0112834	0.0451913	0.0479731	0.0193221	0.0230271	0.000736122	0.0157873	0.0139897	0.0548549	0.0194549	0.0723237	0.00408064	0.00469237	0.00262294	0.00755548	0.0155585	0.000505183	0.0124709	0.0228095	0.00772614	0.00317874	0.0170097	0.0126247	0.00954158	0.0464018	0.0942773	0.0392017	0.0114896	0.0129058	0.00241168	0.00915721	0.0555971	0.0174616	0.0152875	0.0125201	0.0117809	0.0124741	0.0109339	0.0178505	0.0573802	0.00406133	0.0164226	0.0831078	0.00261149	0.00471296	0.342132	0.657868	0.9770559
3564	-178.8099	-241.4199	62.61	0.0861459	0.0407724	0.0495046	0.125409	0.0326755	0.00260747	0.0165501	0.0246842	0.0341323	0.00484851	0.0393715	0.0192873	0.131549	0.00515881	0.00480707	0.00900887	0.00767992	0.0489246	0.00574822	0.0489459	0.0366974	0.00475385	0.0095089	0.0225952	0.0708348	0.018426	0.0350823	0.037573	0.0345335	0.0125132	0.120534	0.00132478	0.0135723	0.0601309	0.0110718	0.0151519	0.0812776	0.00543338	0.0467764	0.0908638	0.0628589	0.0230231	0.029745	0.0246495	0.0731078	0.0164262	0.0178296	0.468446	1.13289	1.336958	0.6630417	0.0325128	0.188072	0.593749	1.68421	5.3171	30.7571	2.477321	0.495933	0.1033743	0.050257	0.0237864	0.0288807	0.073163	0.0190627	0.00152118	0.00965521	0.0144006	0.0199126	0.0028286	0.0229691	0.0112521	0.0767447	0.00300962	0.00280442	0.00525572	0.00448042	0.0285423	0.00335348	0.0285548	0.0214091	0.00277337	0.00554744	0.0131819	0.0413246	0.0107496	0.0204668	0.0219199	0.0201466	0.00730016	0.070319	0.000772872	0.00791798	0.03508	0.00645922	0.00883956	0.0474169	0.0031698	0.0272891	0.0530094	0.0366715	0.0134315	0.0173531	0.0143804	0.0426507	0.00958294	0.0104017	0.331521	0.668479	1.714107
3600	-181.4155	-243.6242	62.20873	0.00281848	0.040203	0.00554784	0.00442951	0.0231825	0.00258185	0.0374919	0.021312	0.0197881	0.00361675	0.00793137	0.0217777	0.0561382	0.000441317	0.000510332	0.0108723	0.00750833	0.0122998	0.0137085	0.0169038	0.0449781	0.034827	0.0219844	0.00592509	0.0290089	0.0119383	0.000500543	0.00697577	0.0124512	0.00529916	0.0153607	0.0104126	0.00778196	0.0124825	0.0029615	0.029717	0.0111598	0.00764129	0.0357106	0.00476952	0.0316208	0.00196553	0.00290718	0.0247415	0.0122979	0.0137134	0.0082822	0.856089	1.03598	1.347435	0.6525654	0.00632066	0.0846109	0.462782	2.16084	11.8188	158.211	3.661572	0.4843021	0.2065895	0.0039338	0.056112	0.00774321	0.00618233	0.0323563	0.00360353	0.052328	0.0297455	0.0276186	0.00504796	0.0110699	0.0303955	0.078353	0.000615953	0.000712279	0.0151746	0.0104795	0.0171671	0.0191331	0.0235929	0.0627767	0.0486086	0.030684	0.00826974	0.0404881	0.0166625	0.000698616	0.00973619	0.0173784	0.00739612	0.0214392	0.014533	0.0108614	0.017422	0.00413341	0.0414765	0.015576	0.0106651	0.0498418	0.00665689	0.0441336	0.00274332	0.00405759	0.0345321	0.0171644	0.01914	0.0115596	0.326283	0.673717	0.7164781
3636	-175.8144	-237.4316	61.61718	0.0889796	0.033009	0.0080255	0.0630983	0.0842576	0.0535037	0.0508885	0.00858703	0.00642491	0.015847	0.0149889	0.00265369	0.0441343	0.000304821	0.000894879	0.0689023	0.00238917	0.0822443	0.0589337	0.00793592	0.0132833	0.0520189	0.0171216	0.00527719	0.0449829	0.010092	0.000705587	0.0211986	0.0124462	0.0401561	0.0365227	0.0156334	0.0156595	0.00388447	0.0319427	0.00734699	0.01558	0.0245553	0.00828647	0.061131	0.0182015	0.00206622	0.0605818	0.0367794	0.0209917	0.021925	0.040143	2.43976	0.640061	1.598137	0.401863	0.018028	0.141066	0.542794	1.84232	7.08889	55.4692	2.90372	0.2514572	0.9529397	0.0666755	0.0247348	0.00601379	0.0472818	0.0631372	0.0400922	0.0381326	0.00643456	0.00481441	0.0118747	0.0112317	0.0019885	0.0330714	0.000228413	0.000670564	0.0516309	0.00179029	0.0616285	0.0441611	0.00594666	0.00995367	0.0389796	0.0128298	0.00395438	0.0337073	0.00756228	0.000528721	0.0158848	0.00932635	0.0300904	0.0273677	0.0117146	0.0117342	0.00291077	0.0239358	0.00550536	0.0116747	0.0184002	0.00620934	0.0458076	0.013639	0.00154829	0.0453961	0.0275601	0.0157298	0.0164292	0.0300806	0.200932	0.799068	1.334517
3672	-185.698	-239.7279	54.02992	0.106884	0.066336	0.076631	0.0136572	0.062056	0.0489066	0.0632842	0.0266444	0.0705596	0.0158831	0.163791	0.0551544	0.202071	0.00934978	0.000707795	0.0930675	0.0277975	0.262226	0.0738076	0.0414153	0.0981219	0.137929	0.00506825	0.0351159	0.111942	0.038839	0.00119666	0.230496	0.0059584	0.024336	0.11643	0.0141771	0.019238	0.0110592	0.0596681	0.0673633	0.152047	0.0972863	0.00815475	0.0367774	0.0608797	0.0302351	0.0547009	0.00194637	0.0981213	0.0245158	0.0542812	4.67168	0.0820812	1.419371	0.5806292	0.00448211	0.071552	0.439201	2.27686	13.9758	223.109	3.910112	0.4090751	14.22882	0.0347464	0.0215649	0.0249116	0.00443975	0.0201735	0.0158988	0.0205728	0.0086617	0.0229379	0.00516337	0.0532462	0.0179299	0.0656902	0.00303948	0.000230094	0.0302549	0.00903658	0.0852458	0.0239938	0.0134635	0.031898	0.0448388	0.00164762	0.0114157	0.0363906	0.012626	0.000389017	0.0749308	0.00193699	0.00791128	0.0378498	0.00460878	0.00625399	0.00359517	0.0193972	0.0218989	0.0494282	0.0316264	0.00265099	0.0119558	0.0197911	0.00982899	0.0177825	0.000632738	0.0318978	0.00796973	0.017646	0.290315	0.709685	3.076113
3708	-182.3143	-238.9238	56.6095	0.0141273	0.00839686	0.0610604	0.0660496	0.105363	0.0768488	0.0863461	0.179517	0.127978	0.0478955	0.0661875	0.0558234	0.0849907	0.00663248	0.00317783	0.0116294	0.0497035	0.0286493	0.0111602	0.0539546	0.0919532	0.176074	0.0628099	0.0427881	0.0223551	0.0422413	0.0510277	0.0595683	0.104217	0.0218438	0.120969	0.0092854	0.0335654	0.0357754	0.16036	0.0245147	0.0768252	0.0122702	0.0594524	0.0204629	0.142139	0.031549	0.0302904	0.193589	0.262695	0.144631	0.0929376	4.09121	0.227199	1.174874	0.8251255	0.0418957	0.212828	0.617102	1.62048	4.69863	23.8688	2.293989	0.7023095	4.501795	0.00431806	0.00256653	0.0186633	0.0201883	0.0322047	0.0234891	0.026392	0.0548698	0.039117	0.0146394	0.0202304	0.0170626	0.0259777	0.00202724	0.000971314	0.00355456	0.015192	0.00875676	0.00341116	0.0164914	0.0281058	0.0538176	0.019198	0.0130783	0.00683292	0.0129112	0.0155968	0.0182072	0.0318542	0.00667663	0.0369747	0.00283811	0.0102594	0.0109349	0.0490146	0.00749299	0.0234819	0.00375043	0.0181718	0.00625456	0.0434452	0.00964307	0.00925836	0.0591712	0.0802935	0.0442069	0.0284067	0.412563	0.587437	3.271682
3744	-178.465	-239.3085	60.84358	0.00569277	0.000927181	0.000989972	0.0270081	0.0128452	0.0432301	0.0306034	0.0113627	0.0123239	0.0299985	0.0491749	0.0124422	0.0145454	0.00104951	0.000295755	0.00168553	0.0121394	0.0290012	0.0121037	0.0143814	0.00260697	0.0209952	0.0106571	0.00479914	0.00214846	0.0123992	0.00998781	0.00915716	0.00905622	0.00665143	0.0183264	0.0057223	0.0112022	0.00363526	0.00709292	0.00462883	0.00220994	0.000792954	0.0116955	0.0385219	0.0044143	0.0019424	0.0160132	0.00848674	0.00461758	0.00209869	0.00816971	2.625	0.593749	1.436119	0.5638813	0.0045952	0.0724269	0.440869	2.26825	13.807	217.618	3.892094	0.3926426	1.105265	0.0101687	0.00165618	0.00176834	0.0482434	0.0229448	0.07722	0.0546655	0.0202966	0.0220136	0.0535849	0.0878389	0.0222249	0.0259818	0.0018747	0.000528295	0.00301078	0.0216841	0.0518035	0.0216203	0.0256889	0.00465672	0.0375027	0.0190364	0.00857249	0.0038377	0.0221482	0.0178408	0.016357	0.0161767	0.0118812	0.0327357	0.0102215	0.02001	0.0064935	0.0126698	0.00826827	0.00394752	0.00141642	0.0208912	0.06881	0.00788507	0.00346962	0.0286036	0.0151595	0.00824819	0.00374879	0.0145932	0.281941	0.718059	0.5598303
3780	-177.0037	-234.7208	57.71702	0.0188322	0.0716327	0.000160759	0.0475214	0.100376	0.26676	0.0749524	0.0215669	0.0870995	0.0285541	0.131141	0.00327686	0.0766866	0.00339072	0.00958645	0.025922	0.0268145	0.0613416	0.141546	0.014446	0.0309795	0.24703	0.0663696	0.0392564	0.127514	0.0830872	0.02962	0.18297	0.379918	0.016872	0.129062	0.0053777	0.194385	0.0572571	0.0014072	0.00576439	0.0316925	0.00356771	0.191195	0.0504216	0.355663	0.0324381	0.0656811	0.225126	0.0668703	0.0133956	0.0191584	1.70853	0.822868	1.228293	0.7717071	0.0253191	0.166478	0.571581	1.74953	6.00679	39.4959	2.658143	0.6282762	0.519077	0.00487416	0.01854	4.16077e-05	0.0122995	0.0259794	0.0690428	0.0193992	0.00558194	0.0225431	0.00739037	0.0339419	0.000848116	0.019848	0.000877588	0.00248117	0.00670913	0.00694014	0.0158764	0.036635	0.00373891	0.00801812	0.0639363	0.0171778	0.0101604	0.0330032	0.0215046	0.00766625	0.0473563	0.0983305	0.00436682	0.0334038	0.00139186	0.0503109	0.0148193	0.000364212	0.00149194	0.00820266	0.000923394	0.0494851	0.0130501	0.0920527	0.00839563	0.0169996	0.0582671	0.0173074	0.00346704	0.00495857	0.385854	0.614146	3.863688
3816	-179.2223	-236.0569	56.83464	0.0469226	0.0428989	0.00632386	0.0620908	0.230684	0.292296	0.0911761	0.0251282	0.0108536	0.00933405	0.0700112	0.0527899	0.0266792	0.00893155	0.00053657	0.0234962	0.0271938	0.0271036	0.218989	0.198306	0.0229829	0.00898113	0.130407	0.0446483	0.0766604	0.04568	0.029861	0.0789846	0.00573869	0.0581347	0.0148957	0.0488863	0.0737269	0.0629795	0.0322154	0.0169868	0.0444155	0.0626041	0.00454379	0.0393555	0.00985025	0.00681517	0.0141775	0.0356384	0.0305275	0.0144043	0.00326887	4.25678	0.185806	1.504338	0.4956617	0.0065088	0.08583	0.464852	2.15122	11.6509	153.638	3.640362	0.3294882	5.72746	0.0188511	0.0172346	0.0025406	0.0249449	0.0926773	0.11743	0.0366299	0.0100953	0.00436042	0.00374995	0.028127	0.0212083	0.0107184	0.00358824	0.000215567	0.00943958	0.0109251	0.0108888	0.0879785	0.0796693	0.00923336	0.00360816	0.0523908	0.0179374	0.0307983	0.0183519	0.0119967	0.031732	0.00230551	0.0233556	0.00598435	0.01964	0.0296197	0.025302	0.0129425	0.00682442	0.0178439	0.0251511	0.00182546	0.015811	0.00395733	0.00273799	0.00569582	0.0143177	0.0122644	0.0057869	0.00131327	0.247831	0.752169	2.489114
3852	-172.4085	-231.3704	58.96193	0.0136323	0.0306414	0.000430894	0.0305579	0.0299785	0.135773	0.0431406	0.0552428	0.00051877	0.0633298	0.0397438	0.00827612	0.0469297	0.00689509	0.0097109	0.00381393	0.0110575	0.0269108	0.0406095	0.057473	0.0354333	0.0142383	0.0202761	0.0184133	0.131277	0.020848	0.0103147	0.0357771	0.0173128	0.0371678	0.047051	0.0279467	0.0396395	0.0258117	0.0393179	0.0369614	0.156416	0.0414644	0.0782852	0.00333523	0.0221197	0.0352093	0.0291553	0.0850383	0.0244609	0.0141514	0.00741088	2.85066	0.537336	1.375815	0.6241852	0.00266373	0.0555143	0.405768	2.46446	18.0134	375.413	4.286372	0.453684	1.326292	0.00797442	0.0179242	0.000252059	0.0178754	0.0175364	0.0794227	0.0252358	0.0323152	0.000303463	0.0370458	0.0232488	0.00484125	0.0274523	0.0040334	0.00568056	0.00223102	0.00646826	0.0157419	0.0237552	0.0336198	0.0207273	0.00832891	0.0118608	0.0107712	0.0767924	0.0121954	0.00603376	0.0209284	0.0101274	0.0217419	0.0275233	0.0163479	0.0231878	0.015099	0.0229997	0.0216212	0.091498	0.0242553	0.0457942	0.001951	0.0129393	0.0205963	0.0170549	0.0497446	0.0143088	0.00827811	0.00433512	0.312093	0.687907	1.709499
3888	-184.9245	-244.9306	60.00606	0.0339869	0.0913444	0.000244238	0.0137698	0.0312539	0.0587576	0.139821	0.0638423	0.0311162	0.140713	0.0656562	0.0118044	0.106595	0.0326985	0.0040554	0.0242516	0.0378244	0.152549	0.041399	0.0527281	0.0373899	0.113676	0.0323665	0.144068	0.228798	0.293615	0.0312348	0.00215232	0.0964508	0.029128	0.0217202	0.13054	0.0997364	0.027699	0.0321573	0.0638956	0.396456	0.0826505	0.100967	0.00629917	0.211733	0.112376	0.040654	0.070529	0.0656586	0.0601623	0.0251018	0.496069	1.12598	1.43982	0.5601804	0.0580442	0.249507	0.648486	1.54205	4.00791	17.2283	2.058252	0.3890629	0.1101414	0.00920647	0.0247437	6.61601e-05	0.00373001	0.00846616	0.0159164	0.0378751	0.0172938	0.00842887	0.0381168	0.0177852	0.00319761	0.0288747	0.00885748	0.00109854	0.00656936	0.010246	0.0413229	0.0112143	0.0142832	0.0101283	0.0307929	0.00876755	0.0390257	0.0619775	0.0795355	0.00846099	0.000583027	0.0261269	0.00789029	0.00588365	0.0353612	0.0270169	0.00750321	0.00871087	0.0173083	0.107393	0.0223887	0.0273504	0.00170634	0.057355	0.0304408	0.0110125	0.0191051	0.0177858	0.016297	0.00679966	0.28009	0.71991	3.691626
3924	-182.9028	-245.0144	62.11169	0.00535228	0.0130069	5.75744e-05	0.00627711	0.0136109	0.016727	0.0087472	0.0176454	0.00984968	0.00417729	0.0626215	0.00427251	0.021371	0.00204787	0.00177895	0.000275588	0.0183692	0.0073126	0.0196051	0.0080731	0.0109179	0.0134961	0.0238289	0.00134792	0.0535741	0.0035592	0.00656155	0.000407553	0.00579403	0.00533783	0.01181	0.0120831	0.00453872	0.0244899	0.00481099	0.0204381	0.0230119	0.0197621	0.00622864	0.0381245	0.0152889	0.00302173	0.0384326	0.00022871	0.0134254	0.00832999	0.00979416	2.335	0.666251	1.627783	0.3722166	0.0117231	0.114358	0.50839	1.96699	8.74444	85.3013	3.214902	0.2286647	0.8761705	0.00863517	0.0209848	9.28885e-05	0.0101273	0.0219592	0.0269867	0.0141124	0.0284685	0.0158911	0.00673949	0.101031	0.00689311	0.0344791	0.00330395	0.00287009	0.000444623	0.0296363	0.0117979	0.0316301	0.0130248	0.0176145	0.0217742	0.0384446	0.00217469	0.0864345	0.00574228	0.0105862	0.000657531	0.00934787	0.00861186	0.0190538	0.0194945	0.0073226	0.0395111	0.00776187	0.0329741	0.0371265	0.0318835	0.0100491	0.0615086	0.0246666	0.00487515	0.0620058	0.000368993	0.0216601	0.0134393	0.0158015	0.186108	0.813892	0.6198234
3960	-183.5924	-243.111	59.51854	0.00577662	0.0038678	0.00128561	0.00653629	0.00108146	0.0187743	0.00473741	0.0151757	0.00310377	0.00339602	0.00736145	0.00186933	0.00667704	0.00304727	0.00369371	0.000638095	0.0056258	0.00456834	0.00261862	0.00136981	0.00148041	0.000613128	0.000844817	0.0030975	0.00809422	0.00209435	0.00557347	0.00277987	0.00899742	0.0090644	0.000444584	0.0135995	0.00441356	0.0113695	0.0056435	0.00236284	0.0164866	0.00745319	0.00890789	0.00867792	0.000667441	0.0035034	0.008599	4.22063e-05	0.00730034	0.00264018	0.00569908	1.33993	0.915018	1.136998	0.8630017	0.000529513	0.025248	0.317339	3.1512	39.6072	1888.53	5.454509	0.7590175	0.3660934	0.0229545	0.0153695	0.00510861	0.0259732	0.00429738	0.0746036	0.018825	0.0603037	0.0123335	0.0134948	0.0292522	0.00742814	0.0265325	0.0121089	0.0146777	0.0025356	0.0223552	0.0181532	0.0104056	0.00544319	0.0058827	0.00243638	0.00335705	0.0123085	0.032164	0.00832232	0.0221473	0.0110464	0.035753	0.0360192	0.00176664	0.0540401	0.0175382	0.0451791	0.0224256	0.00938921	0.0655126	0.0296167	0.0353972	0.0344834	0.00265221	0.0139214	0.0341698	0.000167715	0.0290094	0.0104913	0.0226464	0.431501	0.568499	0.2516548
3996	-189.4469	-248.0799	58.63299	0.0484852	0.00187946	0.164818	0.0270745	0.0990708	0.0900664	0.0605436	0.00945179	0.0418222	0.012654	0.0105452	0.00793119	0.0208183	0.0289951	0.0339341	0.0199531	0.0271875	0.107259	0.000201541	0.0483016	0.0132905	0.0107771	0.0175049	0.00303836	0.0230149	0.0553846	0.0497623	0.0343438	0.0220407	0.0155753	0.0379895	0.074221	0.0414557	0.0118833	0.0187543	0.0443848	0.0125193	0.0468553	0.0292402	0.0151897	0.00599783	0.0248838	0.0236892	0.00257335	0.0188407	0.000760667	0.00510111	3.97994	0.255016	0.9742191	1.025781	0.0204709	0.150085	0.553391	1.80704	6.6629	48.8499	2.811836	1.052926	3.90166	0.0318968	0.00123644	0.108428	0.0178114	0.0651754	0.0592517	0.0398296	0.00621802	0.0275134	0.00832464	0.00693731	0.00521767	0.0136957	0.0190749	0.0223241	0.0131265	0.0178857	0.0705622	0.000132587	0.031776	0.00874339	0.00708986	0.0115159	0.00199884	0.0151408	0.0364357	0.0327369	0.0225936	0.0144999	0.0102465	0.024992	0.0488275	0.0272723	0.00781765	0.0123379	0.0291993	0.00823602	0.0308246	0.0192362	0.00999282	0.00394577	0.0163702	0.0155844	0.00169292	0.0123946	0.000500417	0.00335585	0.51289	0.48711	1.520065
4032	-186.7443	-246.686	59.94166	0.02955	0.0307061	0.0393064	0.0824467	0.0811589	0.0667865	0.013819	0.0925371	0.00918839	0.0498433	0.00705066	0.0482633	0.0809979	0.0166803	0.00520896	0.0117372	0.0809416	0.00611978	0.0384648	0.023301	0.0610472	0.0731908	0.00574664	0.00172728	0.0555976	0.0081384	0.0147552	0.00842726	0.0503963	0.0139181	0.0432865	0.0685685	0.0564141	0.0775771	0.0453103	0.021138	0.0318493	0.0139082	0.0714933	0.0205002	0.0101355	0.0247566	0.0539723	0.0183666	0.0336206	0.00514096	0.103325	3.05479	0.486302	1.17891	0.8210901	0.0268166	0.17121	0.576601	1.7343	5.84079	37.2903	2.616593	0.6964824	1.570418	0.0163584	0.0169984	0.0217593	0.0456411	0.0449281	0.0369718	0.00764998	0.0512269	0.00508653	0.0275924	0.00390312	0.0267177	0.044839	0.0092339	0.00288359	0.00649749	0.0448079	0.0033878	0.0212935	0.012899	0.0337947	0.0405171	0.00318124	0.00095619	0.0307779	0.00450528	0.00816823	0.00466519	0.0278985	0.00770479	0.0239627	0.0379583	0.0312299	0.0429453	0.025083	0.0117016	0.0176312	0.00769932	0.0395774	0.0113485	0.00561084	0.0137048	0.0298781	0.0101674	0.0186118	0.00284595	0.0571987	0.410545	0.589455	1.806415
4068	-190.8766	-249.1298	58.25319	0.00464038	0.0160951	0.133313	0.0480103	0.143935	0.136772	0.047467	0.0558296	0.0260434	0.0221246	0.0349744	0.0209834	0.301431	0.0137148	0.00980014	0.0401845	0.24803	0.0042705	0.00866489	0.0124767	0.0283541	0.0565737	0.0114657	0.142794	0.0319062	0.00432216	0.00986122	0.0121948	0.143913	0.0300164	0.0433868	0.0587216	0.0975056	0.266876	0.0252663	0.0778234	0.0364345	0.0187711	0.125161	0.0621032	0.0205671	0.0904627	0.0428606	0.037859	0.0328941	0.08514	0.0436543	2.20847	0.697883	1.471446	0.5285543	0.00571783	0.0805742	0.455778	2.19405	12.4109	174.891	3.734047	0.3592074	0.79113	0.00156471	0.00542716	0.0449524	0.0161888	0.0485339	0.0461189	0.0160056	0.0188254	0.00878169	0.00746028	0.0117932	0.00707548	0.101641	0.00462456	0.00330455	0.01355	0.0836342	0.00143999	0.00292175	0.00420707	0.00956086	0.0190763	0.00386618	0.0481492	0.0107586	0.00145741	0.00332515	0.00411203	0.0485265	0.0101213	0.0146298	0.0198006	0.0328783	0.0899892	0.00851965	0.0262416	0.0122855	0.00632951	0.0422037	0.0209408	0.0069351	0.0305035	0.0144524	0.0127658	0.0110917	0.0287087	0.01472	0.264277	0.735723	2.965649
